dataset,index,text_sha256,label,source,format,split,tokens,lost_128,lost_192,lost_256,lost_384,lost_512
outputs/maintenance-no-changes/snapshot.json,362,7036edab61465da45d73583f1ae308d52236aabaaffd192bc13aeb31f9ad7575,contexto_colonial_antecedentes,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,280,152,88,24,0,0
outputs/maintenance-no-changes/snapshot.json,363,b47e023a677d1a8b511add0e9d1ee189884f2053b3fbcea554ecd6f20bf5af06,participacion_social_regional,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,296,168,104,40,0,0
outputs/maintenance-no-changes/snapshot.json,364,313d0b76a24768b77e6d8831ebc63984ad22ea72f9f782966fdc8dcbeebeae3a,participacion_social_regional,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,308,180,116,52,0,0
outputs/maintenance-no-changes/snapshot.json,365,3022940bcae26b7907febf45716f7657c2be6cb499801906c5b619170de64a2d,campanias_conflictos_militares,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,243,115,51,0,0,0
outputs/maintenance-no-changes/snapshot.json,366,9e722e7ab819d9b9314ad6880f11044c7cfa61341b05b3f389fe09be8ee288e2,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,290,162,98,34,0,0
outputs/maintenance-no-changes/snapshot.json,367,f054dfac9bcee5b11b87c9a5b07c0c2cacdf81fac1d03a87881dd520560fde3e,contexto_colonial_antecedentes,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,290,162,98,34,0,0
outputs/maintenance-no-changes/snapshot.json,368,fb7e76833be4e4cc45b5c0a8eade27a154564f91c565a1a21cae0e7dc11ff894,no_relevante,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,39,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,369,246ef87859fd6ff8dbd06f6364c41f6e3f651b01ed809a3e2b5121a53f609b1d,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,246,118,54,0,0,0
outputs/maintenance-no-changes/snapshot.json,370,df74c847171cc10d356a740d6ea1f4d1d3079f7871e438bfada1f0c97c2d3f2d,contexto_colonial_antecedentes,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,425,297,233,169,41,0
outputs/maintenance-no-changes/snapshot.json,371,d5d9a2203c5e8ece766c9a49fed178b2a81148501ed24b9f58cf4edafa4833f9,participacion_social_regional,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,278,150,86,22,0,0
outputs/maintenance-no-changes/snapshot.json,372,9261c16a98d1a00795a9a3bd47a13fa0089920853026bf30320d49f20550d58c,no_relevante,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,22,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,373,a46b1a35131bac21cb6fc27bc8bc8b581ed0228c3893df665a254a60033208d3,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,37,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,374,050a9c6527a081a5d8c6965d66ee074fd450bce282a52ae2a753589e2e728643,crisis_ideas_emancipadoras,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,290,162,98,34,0,0
outputs/maintenance-no-changes/snapshot.json,375,2055825b654e17977444b8af10477b622554a9aa08170729a6f7b2c73d4c3b18,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,247,119,55,0,0,0
outputs/maintenance-no-changes/snapshot.json,376,c73187e499b2ed97743695bf9b9060bf69caae9b2b34bed9812320f0a0f37f6e,liderazgos_diplomacia_proyectos,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,263,135,71,7,0,0
outputs/maintenance-no-changes/snapshot.json,377,8a5c97d5e794b65d920f1beeb1e3518558b5f98495dabb231e6b751da1d6df5f,no_relevante,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,258,130,66,2,0,0
outputs/maintenance-no-changes/snapshot.json,378,4fb825d9309d011be16271d91a3cea3a792389c1e946558096693a1ea2875a37,campanias_conflictos_militares,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,266,138,74,10,0,0
outputs/maintenance-no-changes/snapshot.json,379,fa7468ef117716af28284700f037bf0987fe5708bdc314cee84324d2837b7f60,liderazgos_diplomacia_proyectos,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,251,123,59,0,0,0
outputs/maintenance-no-changes/snapshot.json,380,29275d3f019d7d5e3b38a4fbe11322f480ab5c6362e463426cccfdaf17644a74,no_relevante,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,49,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,381,026052c5f89511fc3921d9dc8196db19f80e4e93585367a30cf1c31cb9ee1fde,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,276,148,84,20,0,0
outputs/maintenance-no-changes/snapshot.json,382,1296a3f9d69357e4ef6f554865f470713dbacc37e3c4aaf59a1712009a36f8a2,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,170,42,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,383,f91ba3a398d09f1fcd6fb2c071e856052c144a528c4adba076857fe54f95ac51,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,281,153,89,25,0,0
outputs/maintenance-no-changes/snapshot.json,384,6621a6e39b6fa35bb14e520588b44dcf2a738834e36859c4e8884fa235c3eb44,participacion_social_regional,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,255,127,63,0,0,0
outputs/maintenance-no-changes/snapshot.json,385,2dfb8bf15311f64ba9088fe332e836cc314e19022a761dd3773eec3f1ea1d622,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,259,131,67,3,0,0
outputs/maintenance-no-changes/snapshot.json,386,8ce8a4ab02f1a899afb0236a3548c9d0df859871b0720430d90e106eb4c92d2a,no_relevante,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,378,250,186,122,0,0
outputs/maintenance-no-changes/snapshot.json,387,7a9762b1e0421b397b46a51f5a439a2418143bf266543ce3879df7ad25ffced0,campanias_conflictos_militares,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,288,160,96,32,0,0
outputs/maintenance-no-changes/snapshot.json,388,a090b333c55d2c69742296c90e7c492fa09812cecb61b7592d43fd0911f596a0,crisis_ideas_emancipadoras,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,116,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,389,01a2165f8869b4edd72b0659d0884325273358b7258720a8adc928db805e2aba,contexto_colonial_antecedentes,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,257,129,65,1,0,0
outputs/maintenance-no-changes/snapshot.json,390,240e925116ec7e3e7206484f7ac45eed37babd3ef0460d446724ca1a511d55f7,campanias_conflictos_militares,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,251,123,59,0,0,0
outputs/maintenance-no-changes/snapshot.json,391,1b757c6059ce077176973bc975b2b1a682a4c2a43fab8258b40b19d7cf0a51ee,participacion_social_regional,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,236,108,44,0,0,0
outputs/maintenance-no-changes/snapshot.json,392,c710f7e9964a38c37571b29aa6ab15320df4b1ca7d1badec86c9ff004579fa34,liderazgos_diplomacia_proyectos,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,174,46,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,393,28dd8e326e0d493dd8b07845533cae67e5323a9978b48ce90b8ebb16f35febf6,no_relevante,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,110,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,394,5041798ba513c755f1a53e271ccdfee6f47e6340bf9412ff0b6e14cf13a7f221,liderazgos_diplomacia_proyectos,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,279,151,87,23,0,0
outputs/maintenance-no-changes/snapshot.json,395,0a71983007a765755393aad328b0efa619e7d24b5e293540fba6e6ef88637d17,no_relevante,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,347,219,155,91,0,0
outputs/maintenance-no-changes/snapshot.json,396,6216d62b86f8d304731efe002e105151fbe9ff315e7c4d14fa25b0b4679be2dc,organizacion_consecuencias_republicanas,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,256,128,64,0,0,0
outputs/maintenance-no-changes/snapshot.json,397,7c774d5e41cd23aad754ea2e7fee7100de69157b28196302ede0ce65b68403e8,no_relevante,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,86,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,398,1c9889e3e53ca1d728271968cd6b76ab6cc56765e2783ae2c1ed2b0662d29a19,participacion_social_regional,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,60,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,399,0fac46486ea277a1cb21cef8d2c49241ce2aae5e390a364ee1755aff5d84600d,campanias_conflictos_militares,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,252,124,60,0,0,0
outputs/maintenance-no-changes/snapshot.json,400,45b4d84767ce96f2e75d146e20982b089cb71b26a2eece7e2540899162d6ccd6,liderazgos_diplomacia_proyectos,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,257,129,65,1,0,0
outputs/maintenance-no-changes/snapshot.json,401,0b085cab7ffa53051028c4d75e7b50bee78f64283b4af532b583555d2a5a1edf,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,240,112,48,0,0,0
outputs/maintenance-no-changes/snapshot.json,402,f7243baf76a6697ba3238d6837ac660ec47467d0f88861c827383800969f75b0,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,329,201,137,73,0,0
outputs/maintenance-no-changes/snapshot.json,403,07857bf3b42c3594c5b1178b0435e4b2ee3d38467a8f8216a574667998bac8bc,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,245,117,53,0,0,0
outputs/maintenance-no-changes/snapshot.json,404,250188cd741cb5f9be1223d8f151db158ec1ae8f359ad457d5561b977040c960,participacion_social_regional,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,313,185,121,57,0,0
outputs/maintenance-no-changes/snapshot.json,405,d606a17fce3f8c9cb28151bc40b4c9fc635bc0310c8de28c69d1526e3e89ee20,no_relevante,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,233,105,41,0,0,0
outputs/maintenance-no-changes/snapshot.json,406,5ab520b7bc162435062df0fe2f7d4836aac4dc5d2eccb9514d957c2d4655550e,contexto_colonial_antecedentes,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,282,154,90,26,0,0
outputs/maintenance-no-changes/snapshot.json,407,c993f9d149446640700b2cc71d3128de5e6a982875f244a467147bd90fdd71e0,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,253,125,61,0,0,0
outputs/maintenance-no-changes/snapshot.json,408,c31836b874fb8c1e7786812389885b8bf3c2fa5c0a5038225c3b2bb49177092c,liderazgos_diplomacia_proyectos,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,336,208,144,80,0,0
outputs/maintenance-no-changes/snapshot.json,409,3e526e42b4e15ac004fccdac9469530267cba6790a77fc6ff1b340f9dfc22008,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,292,164,100,36,0,0
outputs/maintenance-no-changes/snapshot.json,410,909577467f8baa8ebbf796519221f65f9f4bdb2edc285055f18b0eb7700bd92d,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,267,139,75,11,0,0
outputs/maintenance-no-changes/snapshot.json,411,ce1cd97b02012ce90d1f3aa6f725bfca9002e7a09457d77ea297bb3b9e0ff13c,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,289,161,97,33,0,0
outputs/maintenance-no-changes/snapshot.json,412,2af248364cad4a03a9e72b111682931cbde91302d950339ada00ab01147e438c,liderazgos_diplomacia_proyectos,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,270,142,78,14,0,0
outputs/maintenance-no-changes/snapshot.json,413,0fdd09a88684f855b699426902f9c242a8e232e9630dfaf79f91049f70994180,crisis_ideas_emancipadoras,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,307,179,115,51,0,0
outputs/maintenance-no-changes/snapshot.json,414,bcd9e9f5e9f6350f36cbc0c3a5b9693c65d819eb8feaa5dc525878bc9b65054c,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,111,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,415,ba744376d7cc733deb7086f3273df308ca4860559c03f890c842b8fcadd4cbca,campanias_conflictos_militares,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,250,122,58,0,0,0
outputs/maintenance-no-changes/snapshot.json,416,de4676f4e58692cb22bcf9687be96a7ef212aa337170bc0937de1e8d0f4799fa,organizacion_consecuencias_republicanas,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,243,115,51,0,0,0
outputs/maintenance-no-changes/snapshot.json,417,a2996f557e335f07d995171ffc55b8fab3f766acf422b48beca3cb01c694806c,participacion_social_regional,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,259,131,67,3,0,0
outputs/maintenance-no-changes/snapshot.json,418,42e49adaac438eef3dd447e32a3d0303d2811a25d70fcded27e06a360930bbb0,liderazgos_diplomacia_proyectos,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,304,176,112,48,0,0
outputs/maintenance-no-changes/snapshot.json,419,ae5ad843f904568084a67982e461a90314180e48d990810a39fbd7ae90acd586,liderazgos_diplomacia_proyectos,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,298,170,106,42,0,0
outputs/maintenance-no-changes/snapshot.json,420,c32a0b74745dedc9dd945a90c36e61407ba2d89faea3f207b74807bd95c2c4f8,participacion_social_regional,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,280,152,88,24,0,0
outputs/maintenance-no-changes/snapshot.json,421,8f296ea3f5442858c4204a5a5c36638a41b7b609f2e48fa0647fe4a2c3f3d853,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,268,140,76,12,0,0
outputs/maintenance-no-changes/snapshot.json,422,86fb3176f36bf2c1dce63a6264e6e1a08a20de5e38dc696ed8a0963395f48703,no_relevante,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,87,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,423,827eb5ffa5a94f76832121296267042982a999d355781b88e353f209c6ec984d,liderazgos_diplomacia_proyectos,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,182,54,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,424,c556fac3443655523e808db800b2dcf9da680ae666087db65bfc5cdcf3c9088a,no_relevante,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,43,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,425,ca064fdb29904855a4997f81234262b47e3b52a1a39926fafc8bbc1b61abe40a,contexto_colonial_antecedentes,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,296,168,104,40,0,0
outputs/maintenance-no-changes/snapshot.json,426,be315e15e6b535a6ad8f4f087f6846573a61328e167b2ce33878c47d46f13172,contexto_colonial_antecedentes,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,291,163,99,35,0,0
outputs/maintenance-no-changes/snapshot.json,427,fe79240347f17125c962e8e4102c79d8234488e3e5bd7b9caa01bd5fd3c6b151,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,282,154,90,26,0,0
outputs/maintenance-no-changes/snapshot.json,428,b250b85cbf611ddf944c9d8c0284d672aea8c11a51157a8281c7d8c4a6fd01ea,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,186,58,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,429,2ef79bd878e40f59cd5a41da85033832b10eea299dd558be322125f1d165512e,no_relevante,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,104,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,430,99574febb34332fe9baec5606640071d705cea80b212c95d1d4049bc7808060d,contexto_colonial_antecedentes,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,267,139,75,11,0,0
outputs/maintenance-no-changes/snapshot.json,431,d091469616bc4cccbe5e19a95dc3ea2d40355169914c444f5b504fc609e6f782,no_relevante,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,106,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,432,51c31ca0e7d4a201b15ef2b083c756759336fd70c77dbbc0c823780db5f9fff6,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,218,90,26,0,0,0
outputs/maintenance-no-changes/snapshot.json,433,f0bc2dcca1fc4a3f66db083303b41675fca93cee90f826eb658e58ef9628fa3c,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,290,162,98,34,0,0
outputs/maintenance-no-changes/snapshot.json,434,e31114f5a9f3957a63cd16ba9b4a21828404914652964d9096979082318f3a66,campanias_conflictos_militares,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,165,37,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,435,9c9f8dcaaa53fcb9a1977bf7b9a6d93e8124b0144745e52371e00e57a9704cb4,campanias_conflictos_militares,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,243,115,51,0,0,0
outputs/maintenance-no-changes/snapshot.json,436,f0d5dbb1949d521ded57945b84503eb47b8ef218c4abe37d623bebfd79721149,campanias_conflictos_militares,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,325,197,133,69,0,0
outputs/maintenance-no-changes/snapshot.json,437,0c6682be1b31584e6d5f6e8a12bcc2ddb276027a4989ee337d5cbb5b19f6cbc1,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,257,129,65,1,0,0
outputs/maintenance-no-changes/snapshot.json,438,d71f254ab4ced579b5a501f78f4ce4df1f630498f05ea9f0a808dc5cc783b49c,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,237,109,45,0,0,0
outputs/maintenance-no-changes/snapshot.json,439,0bb17adb5eb27172d6935c763f7e7ac2b2fdbb60ebd784ec98082c3f85448216,campanias_conflictos_militares,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,161,33,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,440,40563e5b8fa00feccb218baada12636ada36a85c7716913bfb4103d9288e9404,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,164,36,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,441,164676447a406437430fdbca5ac7001799c9b6f153de4d0457d9709df9595876,contexto_colonial_antecedentes,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,294,166,102,38,0,0
outputs/maintenance-no-changes/snapshot.json,442,65c545486ea1c1d983ca094f678502fdb93cc575491c73c5eee89b292b55111c,campanias_conflictos_militares,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,314,186,122,58,0,0
outputs/maintenance-no-changes/snapshot.json,443,eb50c4ba21f8e8e1a19fdad8ac33341ff1e24617a61ca26cf75711828e2f1b78,contexto_colonial_antecedentes,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,280,152,88,24,0,0
outputs/maintenance-no-changes/snapshot.json,444,109c180e993e9bc47869b6dc241cdfc020737dae0f4d1e6a98e9bf878c4468cf,contexto_colonial_antecedentes,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,242,114,50,0,0,0
outputs/maintenance-no-changes/snapshot.json,445,de68133fa9729fad17f9ec670f33bbb74da00bd659b75c8187970a8e8e6fc19e,crisis_ideas_emancipadoras,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,279,151,87,23,0,0
outputs/maintenance-no-changes/snapshot.json,446,9a4f897b780c31033e8e3e18781ed488c7de32fc845cda9438d868a165a39098,contexto_colonial_antecedentes,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,278,150,86,22,0,0
outputs/maintenance-no-changes/snapshot.json,447,24824fc869ea0300e17f556527272f2562e7bfec93255b22a8ee348aa9460191,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,259,131,67,3,0,0
outputs/maintenance-no-changes/snapshot.json,448,5a8d1abdb07fdfca811a60c77e40c7cded85bd42e4b20be5eee274736e45afed,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,250,122,58,0,0,0
outputs/maintenance-no-changes/snapshot.json,449,cfa98ba5ee30cadd689cbc09fb633cedcbb42682d2084801b7e4d5b9bd8e0e60,no_relevante,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,227,99,35,0,0,0
outputs/maintenance-no-changes/snapshot.json,450,1f75726e8e8f080601526f24f275ad72a37f62e30dbd61d6f2257681a4cb6826,participacion_social_regional,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,260,132,68,4,0,0
outputs/maintenance-no-changes/snapshot.json,451,fec7dc16d0936849282a2d1ae55448ba16e55a6f3e37406696a0b5b7fa99ff16,no_relevante,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,34,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,452,0f21395e35997ebf52cc2a83776632df3417bdeccc8087e223418b2757ef5c2e,liderazgos_diplomacia_proyectos,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,282,154,90,26,0,0
outputs/maintenance-no-changes/snapshot.json,453,4f0fb493ce826eb49461194d190c8ced5c3b542bbd06869136bb3e6297a4a5a9,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,255,127,63,0,0,0
outputs/maintenance-no-changes/snapshot.json,454,864496c59b4925d87ea2da44e116842bef2bc959edfae2cb26ddf44baf989948,crisis_ideas_emancipadoras,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,339,211,147,83,0,0
outputs/maintenance-no-changes/snapshot.json,455,7682334caa6baed608a1dd1f48fdeb632b81d4417561252fc37d2b77d7ea059f,campanias_conflictos_militares,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,264,136,72,8,0,0
outputs/maintenance-no-changes/snapshot.json,456,28728798ce3121d86a496a0f7380196061603de41d88cc2edac5d251d88f400d,no_relevante,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,124,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,457,2827bc7cf7e8506935eb7ce7dbd51f3059ba0244fabd9298a60d85daf3612e13,campanias_conflictos_militares,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,265,137,73,9,0,0
outputs/maintenance-no-changes/snapshot.json,458,026cd94e167a3b8eca923cf37f96268ad3da4d8e08b051057e4fee2c6e21a455,participacion_social_regional,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,311,183,119,55,0,0
outputs/maintenance-no-changes/snapshot.json,459,ebf5a7e55ff270d6b8804f5c8355ea5ebdb659a2d2d6aa62db47547f8c2822cd,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,321,193,129,65,0,0
outputs/maintenance-no-changes/snapshot.json,460,4e22c80f9be3572aa782cf90106066468b658f457d121bdc2470b74cda406562,campanias_conflictos_militares,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,264,136,72,8,0,0
outputs/maintenance-no-changes/snapshot.json,461,69eaea88ec451485d431bfcaff38035426128058b389104b03e69e53893176f4,crisis_ideas_emancipadoras,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,244,116,52,0,0,0
outputs/maintenance-no-changes/snapshot.json,462,69f7ade875bdc894ba9a436b7a9dfe0b4dbe673ad948278df4a1e1d573980462,liderazgos_diplomacia_proyectos,9154f7f7-86c9-4bad-bcba-47eaf54b93e1,pdf,train,171,43,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,463,b5edbc7f4a76d4249a76536c4a69f8c1c224acdac82635c91ba6786d2008341b,no_relevante,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,91,0,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,464,0bf62307a710879dbf9069ee9479cb600a4610bf7a7ecdc21c74cb4ba7262e96,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,283,155,91,27,0,0
outputs/maintenance-no-changes/snapshot.json,465,2abc6e9459167c338294594517c54e7aaac52b24a11ea5f3820d43250fea76b8,participacion_social_regional,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,142,14,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,466,5b7514a3d9e3c285a8153d4fe783325d66e3a48fae89b033c19a19b654a7a8a5,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,244,116,52,0,0,0
outputs/maintenance-no-changes/snapshot.json,467,77b53092737385266507792d1bd1270959a3afd566aff55ae39afec55bc6b8eb,participacion_social_regional,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,308,180,116,52,0,0
outputs/maintenance-no-changes/snapshot.json,468,82da6205ff94a2c3eb5a931628b791a5a30d2186fb42888cdee320ede06ef6d5,contexto_colonial_antecedentes,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,188,60,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,469,4092ef4e610d77e1047283acd00a65306356b5f694f21c8033c7705a5877e180,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,169,41,0,0,0,0
outputs/maintenance-no-changes/snapshot.json,470,963a29c0939e95ae15f9e6dd14f46b7a92d5a65e1849ab909c5888d586e14aed,contexto_colonial_antecedentes,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,323,195,131,67,0,0
outputs/maintenance-no-changes/snapshot.json,471,026150aff9a785068c6bd73063791663618d8c6eb7a763adfb389ef1b3cc28fa,participacion_social_regional,9f60a031-0183-478c-a1f8-a3bdd37d7b0b,pdf,train,242,114,50,0,0,0
outputs/maintenance-no-changes/snapshot.json,472,ad36193c6a5ac90c0fe7cdb26f1c2763ae83bf0f7bcb4ab01e218ae0eb9af959,crisis_ideas_emancipadoras,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,306,178,114,50,0,0
outputs/maintenance-no-changes/snapshot.json,473,ae46a13846889b267236abd2bdf47ec90a7b340d9e14e9da73e5ad4e5068860a,participacion_social_regional,e32181bc-41d0-4400-a76d-eb11fc88bf71,pdf,train,274,146,82,18,0,0
outputs/maintenance-no-changes/snapshot.json,474,7be82955735576aaef2c3136660de6d188957a00bf6d4ea11f3d7caf8c563019,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,166,38,0,0,0,0
